1) 2knor = 3en + 2esk (Turkin et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-33.76 -33.94 0.0 0.0 0.0 1050 1050

435) 2usp = 2ilm + 2iron + O2 (Anovitz et al., 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-31.66 -32.35 0.0 0.0 0.0 1100 1100
-29.93 -30.62 0.0 0.0 0.0 1150 1150
-28.67 -29.36 0.0 0.0 0.0 1200 1200

436) alm + 3ru = 3ilm + sill + 2q (Bohlen et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 11.9 11.4 750  750
0.0 0.0 0.0 12.4 11.9 800  800
0.0 0.0 0.0 12.7 12.3 850  850
0.0 0.0 0.0 13.4 13.0 900  900
0.0 0.0 0.0 14.8 14.4 1000 1000
0.0 0.0 0.0 15.5 15.1 1050 1050
0.0 0.0 0.0 16.1 15.7 1100 1100

437) zrc = bdy + crst (Butterman & Foster, 1967)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1660 1690

438) zrc + 2mag = bdy + fo + 2CO2 (Ferry et al, 2002)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 1 7.7 7.1 800 800
0.0 0.0 1 9.2 8.6 850 850
0.0 0.0 1 10.9 10.7 900 900

439) 2NiO = 2Ni + O2 (O’Neill, 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-43.95 -44.41 0.0 0.0 0.0 600  600
-31.85 -32.31 0.0 0.0 0.0 800  800
-27.36 -27.82 0.0 0.0 0.0 900  900
-20.36 -20.82 0.0 0.0 0.0 1100 1100

440) 2mag + fa = fo + 2sid (Dalton & Wood, 1993)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.07 -1.63 0.0 20.0 20.0 1000 1000

441) 2dol + fa = fo + 2ank (Dalton & Wood, 1993)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.03 -1.95 0.0 20.0 20.0 1000 1000

442) dol + sid = ank + mag (Anovitz & Essene, 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.49 -0.49 0.0 4.0 4.0 375 375
-0.75 -0.75 0.0 4.0 4.0 425 425

443) dol + sid = ank + mag (Rosenberg, 1967)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.21 -0.50 0.0 3.0 3.0 400 400
-0.40 -0.87 0.0 3.0 3.0 450 450
-0.39 -0.87 0.0 3.0 3.0 500 500

444) py + ann = alm + phl (Ferry & Spear, 1978)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.24 4.91 0.0 2.0 2.0 550 550
5.01 4.52 0.0 2.0 2.0 600 600
4.40 4.12 0.0 2.0 2.0 650 650
4.01 3.63 0.0 2.0 2.0 700 700
3.98 3.44 0.0 2.0 2.0 745 745
3.71 3.14 0.0 2.0 2.0 800 800

445) 3fcrd + 2py = 3crd + 2alm (Perchuk & Lavrenteva, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
12.15 10.90 0.0 6.0 6.0 700  700
 10.33 9.13 0.0 6.0 6.0 800  800
  8.88 7.67 0.0 6.0 6.0 900  900
  7.63 6.43 0.0 6.0 6.0 1000 1000

446) alm + 3cel = py + 3fcel (Green & Hellman, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.70 -4.61 0.0 20.0 20.0 800 800
-2.55 -3.79 0.0 25.0 25.0 850 850
-1.69 -2.93 0.0 25.0 25.0 900 900
-3.66 -4.64 0.0 30.0 30.0 800 800
-3.56 -4.36 0.0 30.0 30.0 850 850
-1.85 -3.15 0.0 30.0 30.0 900 900
-1.59 -3.30 0.0 31.0 31.0 900 900
-1.52 -3.15 0.0 30.0 30.0 950 950
-3.59 -4.45 0.0 35.0 35.0 850 850
-3.78 -4.78 0.0 35.0 35.0 850 850
-1.72 -3.23 0.0 35.0 35.0 900 900
-2.09 -3.58 0.0 35.0 35.0 950 950
-3.28 -4.15 0.0 30.0 30.0 900 900
-3.56 -4.22 0.0 30.0 30.0 900 900
-3.54 -4.52 0.0 30.0 30.0 925 925
-4.21 -4.97 0.0 30.0 30.0 850 850
-3.35 -4.41 0.0 30.0 30.0 900 900
-2.62 -3.84 0.0 30.0 30.0 950 950

447) alm + 3cel = py + 3fcel (Hynes & Forest, 1988)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-7.69 -7.69 0.0 7.0 7.0 420 520
-6.84 -6.84 0.0 7.0 7.0 420 520
-7.22 -7.22 0.0 7.0 7.0 420 520

448) 2hed + en = fs + 2di (Lindsley, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.43 0.22 0.0 15.0 15.0 990 990
0.97 0.36 0.0 15.0 15.0 910 910
0.80 0.56 0.0 15.0 15.0 810 810

449) 2hed + fo = fa + 2di (Perkins & Vielzeuf, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.78 1.43 0.0 10.5 10.5 1000 1000

450) fs + fo = en + fa (von Seckendorff & O’Neill, 1993)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.02 0.87 0.0 15.0 15.0 900  900
0.94 0.82 0.0 15.0 15.0 1000 1000
0.87 0.73 0.0 15.0 15.0 1150 1150

451) 2py + 3fa = 2alm + 3fo (O’Neill & Wood, 1979)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
2.34 1.74 0.0 27.0 27.0 1000 1000
2.04 1.43 0.0 27.0 27.0 1100 1100
1.78 1.20 0.0 27.0 27.0 1200 1200
1.55 0.96 0.0 27.0 27.0 1300 1300

452) 2py + 3fa = 2alm + 3fo (Hackler & Wood, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.51 0.89 0.0 9.1 9.1 1000 1000

453) 2py + 3fs = 2alm + 3en (Lee & Ganguly, 1988)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.26 4.16 0.0 20.0 20.0 980  980
5.00 3.85 0.0 25.0 25.0 1055 1055
4.84 3.65 0.0 25.0 25.0 1105 1105
4.24 3.07 0.0 25.0 25.0 1205 1205

454) fa + 2mft = 2mt + fo (Jamieson & Roeder, 1984)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.35 3.91 0.0 0.0 0.0 1300 1300

455) 7en + 2fanth = 2anth + 7fs (Natural Kd)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.06 -1.06 0.0 5.0 5.0 725 725

456) spr4 + 2fcrd = fspr + 2crd (Waters, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.08 4.14 0.0 5.5 5.5 800 800

457) spr4 + 2fs = fspr + 2en (Natural Collected)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.20 -0.20 0.0 8.0 8.0 850 850

458) 2acm + pa + 2q = 3ab + hem + H2O (Holland & Ray, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.83 0.83 0.0 11.0 11.0 450 450
1.43 1.43 0.0  9.0  9.0 450 450

459) jd + ep = acm + cz (Holland & Ray, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.08 -1.08 0.0 11.0 11.0 450 450
-1.54 -1.54 0.0  9.0  9.0 450 450

460) 5alm + 3clin = 5py + 3daph (Dickenson & Hewitt, 1986; Laird, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-32.97 -36.66 0.0 7.0 7.0 450 450
-29.96 -32.97 0.0 7.0 7.0 500 500
-28.52 -31.44 0.0 7.0 7.0 550 550

461) pre + ep = fpre + cz (Cho et al, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.39 -1.95 0.0 1.0 1.0 200 200

462) 5mpm + daph = 5fpm + clin (Evans, 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.97 4.00 0.0 6.0 6.0 300 300

463) fpm + 5ep = jgd + 5cz (Cho et al, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-16.54 -18.84 0.0 1.0 1.0 200 200

464) 3fctd + ta = 3mctd + fta (Chinner & Dixon, 1974; Chopin & Monie, 1984; Miller, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-7.94 -7.94 0.0 20.0 20.0 550 620
-7.69 -7.69 0.0 18.0 18.0 470 550
-6.97 -6.97 0.0 20.0 20.0 560 620

465) 5fctd + clin = 5mctd + daph (Vidal et al, 1999)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-10.99 -10.99 0.0 7.0 7.0 320 380
 -8.80  -8.80 0.0 7.0 7.0 420 480
 -7.16  -7.16 0.0 7.0 7.0 520 580

466) mcar + fctd = fcar + mctd (Natural, Seidel & Okrusch, 1977; Theye et al., 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.92 -1.92 0.0  7.0  7.0 330 430
-1.95 -1.95 0.0  9.0  9.0 320 380
-2.09 -2.09 0.0 10.0 10.0 370 430
-2.04 -2.04 0.0 17.0 17.0 420 480

467) 5mcar + daph = 5fcar + clin (Natural, Theye et al., 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.02 -1.02 0.0  9.0  9.0 320 380
-1.23 -1.23 0.0 10.0 10.0 370 430
-0.42 -0.42 0.0 17.0 17.0 420 480

468) 5sud + 2daph = 5fsud + 2clin (Theye et al., 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-7.53 -7.53 0.0 10.0 10.0 375 425

469) pxmn = rhod (Maresch & Mottana, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 3.0 3.0 425 450
0.0 0.0 0.0 6.0 6.0 475 525
0.0 0.0 0.0 20.0 20.0 900 900
0.0 0.0 0.0 25.0 25.0 800 900
0.0 0.0 0.0 30.0 30.0 900 1000

470) rhc + q = pxmn + CO2 (Peters, 1971)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.11 -0.11 0.90 2.0 2.0 503 509
-0.51 -0.51 0.60 2.0 2.0 490 503

471) rhc = mang + CO2 (Huebner, 1969)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 1 1.0 1.0 699 713
0.0 0.0 1 1.5 1.5 739 757
0.0 0.0 1 2.0 2.0 770 785

472) pxmn + rhc = teph + CO2 (Huebner & Eugster, 1968)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 1 2.0 2.0 555 570

473) fo + 2mang = teph + 2per (Wood et al., 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.13 -1.37 0.0 0.0 0.0 1300 1300

474) 2spss + 3fo = 2py + 3teph (Wood et al., 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.75 -6.20 0.0 27.0 27.0 1300 1300

475) spss + 3ilm = alm + 3pnt (Pownceby et al., 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.98 -6.12 0.0 5.0 5.0 600 600
-4.04 -5.32 0.0 5.0 5.0 700 700
-3.33 -4.54 0.0 5.0 5.0 800 800
-2.75 -3.93 0.0 5.0 5.0 900 900

476) phl + 3mnctd = mnbi + 3mctd (Mahar et al., 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-8.75 -9.14 0.0 4.5 4.5 550 550

477) 4phl + 3mnst = 4mnbi + 3mst (Mahar et al., 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-36.94 -38.33 0.0 4.5 4.5 550 550

478) 2phl + 3mncrd = 2mnbi + 3crd (Mahar et al., 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-7.35 -8.18 0.0 4.5 4.5 550 550

479) 5phl + 3mnchl = 5mnbi + 3clin (Mahar et al., 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.19 -1.49 0.0 4.5 4.5 550 550

480) phl + spss = mnbi + py (Mahar et al., 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-16.47 -16.79 0.0 4.5 4.5 550 550

481) syv = syvL (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0  0.0  767  773
0.0 0.0 0.0 1.0  1.0  790  800
0.0 0.0 0.0 5.0  5.0  870  880
0.0 0.0 0.0 10.0 10.0 942  952
0.0 0.0 0.0 20.0 20.0 1045 1055

482) hlt = hltL (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 795 805
0.0 0.0 0.0  1.0  1.0 820 830
0.0 0.0 0.0  5.0  5.0 905 915
0.0 0.0 0.0 10.0 10.0 1000 1010
0.0 0.0 0.0 20.0 20.0 1160 1170

483) di = diL (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1385 1395
0.0 0.0 0.0 10.0 10.0 1510 1530
0.0 0.0 0.0 20.0 20.0 1620 1640
0.0 0.0 0.0 30.0 30.0 1700 1720
0.0 0.0 0.0 50.0 50.0 1860 1880

484) san = kspL (Lindsley, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1160 1210
0.0 0.0 0.0 20.0 20.0 1440 1460
0.0 0.0 0.0 30.0 30.0 1515 1535
0.0 0.0 0.0 40.0 40.0 1540 1560
0.0 0.0 0.0 65.0 65.0 1580 1600

485) en = enL (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 10.0 10.0 1660 1680
0.0 0.0 0.0 20.0 20.0 1750 1770
0.0 0.0 0.0 30.0 30.0 1830 1850
0.0 0.0 0.0 50.0 50.0 1960 1980

486) pswo = woL (Yoder, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1540 1560
0.0 0.0 0.0 23.0 23.0 1600 1620

487) cor = corL (Shen & Lazor, 1995 omitting UHP)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 2020 2080
0.0 0.0 0.0 10.0 10.0 2115 2195
0.0 0.0 0.0 70.0 70.0 2705 2805
0.0 0.0 0.0 90.0 90.0 2760 2960

488) crst = qL (Jackson, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1710 1736

489) crst = qL (Jackson, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 3.0 3.0 1660 1700
0.0 0.0 0.0 5.0 5.0 1670 1710

490) q = qL (Jackson, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  7.0  7.0 1710 1750
0.0 0.0 0.0 10.0 10.0 1820 1860
0.0 0.0 0.0 15.0 15.0 1970 2010
0.0 0.0 0.0 20.0 20.0 2100 2140
0.0 0.0 0.0 25.0 25.0 2220 2260

491) q = qL (Hudon et al, 2002)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 10.0 10.0 1890 1900
0.0 0.0 0.0 15.0 15.0 2013 2033
0.0 0.0 0.0 20.0 20.0 2125 2160

492) q = qL (Kanzaki, 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 30.0 30.0 2270 2370
0.0 0.0 0.0 37.0 37.0 2340 2440

493) coe = qL (Kanzaki, 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 50.0 50.0 2450 2550
0.0 0.0 0.0 60.0 60.0 2560 2600

494) an = anL (Clarke, 1966; Goldsmith 1980)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1545 1555
0.0 0.0 0.0 7.3 7.3 1560 1575
0.0 0.0 0.0 9.1 9.1 1560 1575

495) h2oL = H2O (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.90 0.90 0.0  5.0  5.0 1240 1240
0.90 0.90 0.0  5.0  5.0 1220 1220
0.65 0.65 0.0 10.0 10.0 1125 1125
0.65 0.65 0.0 10.0 10.0 1105 1105

496) an = anL (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.78 -1.78 0.0  5.0  5.0 1220 1220
-1.78 -1.78 0.0  5.0  5.0 1240 1240
-2.42 -2.42 0.0 10.0 10.0 1105 1105
-2.42 -2.42 0.0 10.0 10.0 1125 1125

497) lc = lcL (Lindsley 1965 (approx))
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1681 1691
0.0 0.0 0.0 15.0 15.0 1550 1580
0.0 0.0 0.0 25.0 25.0 1450 1530
0.0 0.0 0.0 25.0 25.0 26.0 1460

498) per = perL (Bowen & Andersen, 1914)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 2815 2835

499) lime = limL (Rankin & Wright, 1915)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 2562 2582

500) fo = foL (Davis & England, 1964)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1885 1895
0.0 0.0 0.0  5.5  5.5 1905 1930
0.0 0.0 0.0 12.5 12.5 1950 1975
0.0 0.0 0.0 18.0 18.0 1955 2005
0.0 0.0 0.0 25.0 25.0 2005 2055
0.0 0.0 0.0 30.5 30.5 2005 2055
0.0 0.0 0.0 39.5 39.5 2080 2105
0.0 0.0 0.0 46.5 46.5 2105 2130

501) fo = foL (subset of Ohtani & Kumazawa, 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 100.0 100.0 2245 2340
0.0 0.0 0.0 127.0 127.0 2360 2400
0.0 0.0 0.0 153.0 153.0 2360 2680

502) fo = foL (Low T exp’s)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.24 -3.24 0.0 0.0 0.0 790 810

503) fa = faL (Clarke, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1200 1222
0.0 0.0 0.0 10.0 10.0 1265 1285
0.0 0.0 0.0 20.0 20.0 1323 1343
0.0 0.0 0.0 30.0 30.0 1380 1400
0.0 0.0 0.0 60.0 60.0 1480 1510
0.0 0.0 0.0 70.0 70.0 1510 1530

504) cgh = neL (Bowen, 1912)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1515 1535

505) ne = neL (Smith, 2001)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  0.0  0.0 1360 1400
0.0 0.0 0.0 10.0 10.0 1450 1450
0.0 0.0 0.0 15.0 15.0 1500 1600
0.0 0.0 0.0 20.0 20.0 1600 1700
0.0 0.0 0.0 25.0 25.0 1700 1700

506) abh = abL (Shairer & Bowen, 1956)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1110 1126

507) abh = abL (Boyd & England, 1963)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  3.0  3.0 1140 1160
0.0 0.0 0.0 11.0 11.0 1225 1250
0.0 0.0 0.0 18.0 18.0 1300 1325
0.0 0.0 0.0 25.0 25.0 1350 1375
0.0 0.0 0.0 32.0 32.0 1400 1425

508) h2oL = H2O (Goldsmith & Jenkins, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.91 1.91 0.0  0.9  0.9 890 890
1.91 1.91 0.0  0.9  0.9 910 910
1.36 1.36 0.0  2.0  2.0 810 810
1.36 1.36 0.0  2.0  2.0 830 830
1.16 1.16 0.0  3.0  3.0 775 775
1.16 1.16 0.0  3.0  3.0 795 795
1.03 1.03 0.0  4.0  4.0 750 750
1.03 1.03 0.0  4.0  4.0 770 770
0.94 0.94 0.0  5.0  5.0 740 740
0.94 0.94 0.0  5.0  5.0 760 760
0.87 0.87 0.0  6.0  6.0 725 725
0.87 0.87 0.0  6.0  6.0 745 745
0.76 0.76 0.0  8.0  8.0 705 705
0.76 0.76 0.0  8.0  8.0 725 725
0.64 0.64 0.0 11.0 11.0 675 675
0.64 0.64 0.0 11.0 11.0 695 695

509) abh = abL (Goldsmith & Jenkins, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.11 -1.11 0.0  0.9  0.9 890 890
-1.11 -1.11 0.0  0.9  0.9 910 910
-1.61 -1.61 0.0  2.0  2.0 810 810
-1.61 -1.61 0.0  2.0  2.0 830 830
-1.88 -1.88 0.0  3.0  3.0 775 775
-1.88 -1.88 0.0  3.0  3.0 795 795
-2.09 -2.09 0.0  4.0  4.0 750 750
-2.08 -2.08 0.0  4.0  4.0 770 770
-2.25 -2.25 0.0  5.0  5.0 740 740
-2.25 -2.25 0.0  5.0  5.0 760 760
-2.40 -2.40 0.0  6.0  6.0 725 725
-2.40 -2.40 0.0  6.0  6.0 745 745
-2.67 -2.67 0.0  8.0  8.0 705 705
-2.66 -2.66 0.0  8.0  8.0 725 725
-3.06 -3.06 0.0 11.0 11.0 675 675
-3.04 -3.04 0.0 11.0 11.0 695 695

510) h2oL = H2O (Goldsmith & Jenkins, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.96 1.96 0.0  1.0  1.0 900 900
1.96 1.96 0.0  0.8  0.8 900 900
1.40 1.40 0.0  2.2  2.2 820 820
1.40 1.40 0.0  1.8  1.8 820 820
1.20 1.20 0.0  3.2  3.2 785 785
1.20 1.20 0.0  2.8  2.8 785 785
1.06 1.06 0.0  4.2  4.2 760 760
1.06 1.06 0.0  3.8  3.8 760 760
0.95 0.95 0.0  5.2  5.2 750 750
0.95 0.95 0.0  4.8  4.8 750 750
0.89 0.89 0.0  6.2  6.2 735 735
0.89 0.89 0.0  5.8  5.8 735 735
0.76 0.76 0.0  8.2  8.2 715 715
0.76 0.76 0.0  7.8  7.8 715 715
0.64 0.64 0.0 11.3 11.3 685 685
0.64 0.64 0.0 10.7 10.7 685 685

511) h2oL = H2O (Lambert et al 69; Goldsmith & Peterson 90)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.97 1.97 0.0  1.8  1.8 970 970
1.96 1.96 0.0  1.0  1.0 970 970
1.42 1.42 0.0  2.0  2.0 950 950
1.36 1.36 0.0  3.1  3.1 900 900
1.36 1.36 0.0  2.9  2.9 900 900
0.96 0.96 0.0  5.0  5.0 865 865
0.96 0.96 0.0  5.0  5.0 885 885
0.69 0.69 0.0 10.0 10.0 815 815
0.69 0.69 0.0 10.0 10.0 835 835
0.69 0.69 0.0 10.0 10.0 810 810
0.69 0.69 0.0 10.0 10.0 830 830
0.63 0.63 0.0 12.0 12.0 790 790
0.63 0.63 0.0 12.0 12.0 815 815
0.53 0.53 0.0 15.0 15.0 786 786
0.53 0.53 0.0 15.0 15.0 795 795

512) san = kspL (Lambert et al 69; Goldsmith & Peterson 90)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.77 -0.77 0.0  1.8  1.8 970 970
-0.77 -0.77 0.0  1.0  1.0 970 970
-1.13 -1.13 0.0  2.0  2.0 950 950
-1.17 -1.17 0.0  3.1  3.1 900 900
-1.17 -1.17 0.0  2.9  2.9 900 900
-1.64 -1.64 0.0  5.0  5.0 865 865
-1.64 -1.64 0.0  5.0  5.0 885 885
-2.12 -2.12 0.0 10.0 10.0 815 815
-2.13 -2.13 0.0 10.0 10.0 835 835
-2.12 -2.12 0.0 10.0 10.0 810 810
-2.12 -2.12 0.0 10.0 10.0 830 830
-2.29 -2.29 0.0 12.0 12.0 790 790
-2.29 -2.29 0.0 12.0 12.0 815 815
-2.57 -2.57 0.0 15.0 15.0 786 786
-2.57 -2.57 0.0 15.0 15.0 795 795

513) h2oL = H2O (Kennedy et al. 62)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
2.61 2.61 0.0 0.5 0.5 1420 1420
2.60 2.60 0.0 0.5 0.5 1400 1400
2.19 2.19 0.0 0.8 0.8 1310 1310
2.17 2.17 0.0 0.8 0.8 1290 1290

514) trd = qL (Kennedy et al. 62)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.09 -0.09 0.0 0.5 0.5 1400 1400
-0.09 -0.09 0.0 0.5 0.5 1420 1420
-0.11 -0.11 0.0 0.8 0.8 1290 1290
-0.11 -0.11 0.0 0.8 0.8 1310 1310

515) h2oL = H2O (Kennedy et al. 62)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.67 1.67 0.0 1.5 1.5 1165 1165
1.67 1.67 0.0 1.5 1.5 1155 1155
1.46 1.46 0.0 2.0 2.0 1130 1130
1.46 1.46 0.0 2.0 2.0 1120 1120
1.20 1.20 0.0 3.0 3.0 1100 1100
1.20 1.20 0.0 3.0 3.0 1092 1092
0.94 0.94 0.0 5.0 5.0 1095 1095
0.93 0.93 0.0 5.0 5.0 1089 1089
0.85 0.85 0.0 6.0 6.0 1088 1088
0.85 0.85 0.0 6.0 6.0 1077 1077
0.79 0.79 0.0 7.0 7.0 1081 1081
0.78 0.78 0.0 7.0 7.0 1073 1073
0.74 0.74 0.0 8.0 8.0 1085 1085
0.73 0.73 0.0 8.0 8.0 1069 1069
0.69 0.69 0.0 9.0 9.0 1088 1088
0.69 0.69 0.0 9.0 9.0 1080 1080
0.67 0.67 0.0 9.5 9.5 1086 1086
0.67 0.67 0.0 9.5 9.5 1079 1079

516) q = qL (Kennedy et al. 62)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.14 -0.14 0.0 1.5 1.5 1155 1155
-0.14 -0.14 0.0 1.5 1.5 1165 1165
-0.17 -0.17 0.0 2.0 2.0 1120 1120
-0.17 -0.17 0.0 2.0 2.0 1130 1130
-0.21 -0.21 0.0 3.0 3.0 1092 1092
-0.21 -0.21 0.0 3.0 3.0 1100 1100
-0.28 -0.28 0.0 5.0 5.0 1089 1089
-0.28 -0.28 0.0 5.0 5.0 1095 1095
-0.31 -0.31 0.0 6.0 6.0 1077 1077
-0.31 -0.31 0.0 6.0 6.0 1088 1088
-0.34 -0.34 0.0 7.0 7.0 1073 1073
-0.34 -0.34 0.0 7.0 7.0 1081 1081
-0.36 -0.36 0.0 8.0 8.0 1069 1069
